snow_depth,snow_water_equivalent,elevation_band,month,year,state
0,0.0,7,03,16,az
6,0.5,9,01,00,az
1,0.2,9,02,00,az
3,0.6,9,02,00,az
5,1.6,9,03,00,az
19,5.1,9,01,01,az
33,8.1,9,02,01,az
39,10.6,9,03,01,az
27,8.7,9,03,01,az
23,4.1,9,01,02,az
15,3.8,9,02,02,az
6,1.6,9,03,02,az
16,3.4,9,01,03,az
16,3.9,9,01,03,az
40,7.4,9,02,03,az
24,8.2,9,03,03,az
8,1.3,9,01,04,az
20,3.6,9,01,04,az
19,4.6,9,02,04,az
8,2.6,9,03,04,az
30,7.2,9,01,05,az
39,11.2,9,03,05,az
35,11.0,9,03,05,az
6,1.1,9,01,06,az
2,0.5,9,02,06,az
7,1.8,9,03,06,az
22,4.1,9,01,07,az
23,3.7,9,02,07,az
9,2.9,9,03,07,az
36,8.8,9,01,08,az
41,12.0,9,02,08,az
18,6.1,9,03,08,az
26,8.6,9,01,09,az
28,9.7,9,02,09,az
16,6.2,9,03,09,az
60,12.6,9,01,10,az
52,16.1,9,02,10,az
46,16.0,9,03,10,az
28,6.7,9,01,12,az
32,7.8,9,02,12,az
13,4.1,9,03,12,az
26,6.7,9,01,13,az
31,8.5,9,02,13,az
16,6.1,9,03,13,az
11,2.6,9,01,14,az
8,1.9,9,02,14,az
5,1.3,9,03,14,az
12,2.5,9,01,15,az
15,4.3,9,02,15,az
2,0.7,9,03,15,az
24,6.6,9,01,16,az
5,1.7,9,03,16,az
3,0.4,7,01,00,az
0,0.0,7,02,00,az
5,0.5,7,03,00,az
0,0.0,7,03,00,az
0,0.0,7,01,01,az
10,2.2,7,01,01,az
7,1.7,7,03,01,az
0,0.0,7,03,01,az
2,0.8,7,02,02,az
0,0.0,7,02,02,az
0,0.0,7,03,02,az
4,1.6,7,01,03,az
0,0.0,7,01,03,az
2,0.4,7,02,03,az
0,0.0,7,03,03,az
2,0.7,7,01,04,az
3,0.6,7,02,04,az
0,0.0,7,03,04,az
10,3.8,7,01,05,az
14,5.4,7,02,05,az
2,0.9,7,03,05,az
0,0.0,7,01,06,az
0,0.0,7,02,06,az
1,0.3,7,03,06,az
3,0.5,7,01,07,az
0,0.0,7,03,07,az
0,0.0,7,03,07,az
18,4.8,7,01,08,az
23,7.5,7,02,08,az
0,0.0,7,03,08,az
9,3.1,7,01,09,az
7,2.4,7,02,09,az
0,0.0,7,03,09,az
32,8.9,7,01,10,az
29,8.7,7,02,10,az
10,4.0,7,03,10,az
0,0.0,7,01,12,az
5,0.6,7,02,12,az
0,0.0,7,03,12,az
8,2.0,7,01,13,az
2,0.9,7,02,13,az
0,0.0,7,03,13,az
0,0.0,7,01,14,az
0,0.0,7,02,14,az
0,0.0,7,03,14,az
0,0.0,7,01,15,az
5,1.2,7,02,15,az
0,0.0,7,03,15,az
9,2.3,7,01,16,az
0,0.0,7,03,16,az
18,4.8,7,01,09,az
5,2.5,7,02,09,az
1,0.3,7,03,09,az
1,0.0,7,04,09,az
1,0.0,7,05,09,az
1,0.0,7,06,09,az
17,3.5,7,01,10,az
29,8.8,7,02,10,az
23,10.6,7,03,10,az
,0.9,7,04,10,az
0,0.0,7,05,10,az
0,0.0,7,06,10,az
15,2.1,7,01,11,az
1,0.2,7,02,11,az
8,2.2,7,03,11,az
0,0.0,7,04,11,az
0,0.0,7,05,11,az
0,0.0,7,06,11,az
3,1.0,7,01,12,az
0,0.0,7,02,12,az
2,0.4,7,03,12,az
0,0.0,7,04,12,az
0,0.0,7,05,12,az
0,0.0,7,06,12,az
4,2.3,7,01,13,az
4,1.7,7,02,13,az
2,0.3,7,03,13,az
0,0.0,7,04,13,az
0,0.0,7,05,13,az
0,0.0,7,06,13,az
2,1.0,7,01,14,az
1,0.1,7,02,14,az
1,0.2,7,03,14,az
0,0.0,7,04,14,az
0,0.0,7,05,14,az
0,0.0,7,06,14,az
7,0.5,7,01,15,az
0,0.0,7,02,15,az
3,1.2,7,03,15,az
0,0.0,7,04,15,az
0,0.0,7,05,15,az
0,0.0,7,06,15,az
3,0.4,7,01,16,az
6,2.1,7,02,16,az
0,0.0,7,03,16,az
0,0.0,7,04,16,az
0,0.0,7,05,16,az
0,0.0,7,06,16,az
,0.0,7,01,00,az
,0.0,7,02,00,az
,1.8,7,03,00,az
,0.2,7,04,00,az
,0.0,7,05,00,az
,0.0,7,06,00,az
,2.2,7,01,01,az
,5.7,7,02,01,az
,7.7,7,03,01,az
,0.0,7,04,01,az
,0.0,7,05,01,az
,0.0,7,06,01,az
,3.2,7,01,02,az
,3.3,7,02,02,az
,0.4,7,03,02,az
,0.0,7,04,02,az
,0.0,7,05,02,az
,0.0,7,06,02,az
11,2.2,7,01,03,az
6,2.5,7,02,03,az
,2.9,7,03,03,az
1,0.0,7,04,03,az
1,0.0,7,05,03,az
0,0.0,7,06,03,az
4,1.4,7,01,04,az
11,2.8,7,02,04,az
24,7.1,7,03,04,az
0,0.1,7,04,04,az
0,0.0,7,05,04,az
0,0.0,7,06,04,az
11,4.2,7,01,05,az
34,11.6,7,02,05,az
32,13.4,7,03,05,az
13,6.6,7,04,05,az
0,0.0,7,05,05,az
0,0.0,7,06,05,az
0,0.0,7,01,06,az
1,0.5,7,02,06,az
0,0.0,7,03,06,az
0,0.0,7,04,06,az
0,0.0,7,05,06,az
0,0.0,7,06,06,az
6,1.2,7,01,07,az
20,3.7,7,02,07,az
11,4.8,7,03,07,az
0,0.0,7,04,07,az
0,0.0,7,05,07,az
0,0.0,7,06,07,az
11,2.1,7,01,08,az
31,7.8,7,02,08,az
37,13.4,7,03,08,az
1,0.0,7,04,08,az
0,0.0,7,05,08,az
0,0.0,7,06,08,az
30,8.5,7,01,09,az
21,9.6,7,02,09,az
23,11.4,7,03,09,az
0,0.0,7,04,09,az
0,0.0,7,05,09,az
0,0.0,7,06,09,az
24,5.5,7,01,10,az
44,13.4,7,02,10,az
50,17.9,7,03,10,az
23,11.1,7,04,10,az
1,0.0,7,05,10,az
,0.0,7,06,10,az
28,5.4,7,01,11,az
20,5.5,7,02,11,az
30,9.1,7,03,11,az
0,0.0,7,04,11,az
0,0.0,7,05,11,az
0,0.0,7,06,11,az
14,3.1,7,01,12,az
18,4.2,7,02,12,az
17,5.8,7,03,12,az
0,0.0,7,04,12,az
0,0.0,7,05,12,az
0,0.0,7,06,12,az
19,4.0,7,01,13,az
11,4.0,7,02,13,az
14,5.0,7,03,13,az
0,0.0,7,04,13,az
0,0.0,7,05,13,az
0,0.0,7,06,13,az
17,3.4,7,01,14,az
14,3.6,7,02,14,az
2,0.4,7,03,14,az
0,0.0,7,04,14,az
0,0.0,7,05,14,az
0,0.0,7,06,14,az
17,1.9,7,01,15,az
4,2.0,7,02,15,az
5,1.5,7,03,15,az
0,0.0,7,04,15,az
0,0.0,7,05,15,az
0,0.0,7,06,15,az
9,2.5,7,01,16,az
26,7.5,7,02,16,az
7,3.2,7,03,16,az
0,0.0,7,04,16,az
0,0.0,7,05,16,az
0,0.0,7,06,16,az
4,0.5,7,01,00,az
0,0.0,7,01,00,az
0,0.0,7,02,00,az
0,0.0,7,04,00,az
0,0.0,7,01,01,az
15,2.3,7,01,01,az
9,1.7,7,02,01,az
0,0.0,7,04,01,az
3,0.6,7,02,02,az
0,0.0,7,02,02,az
0,0.0,7,03,02,az
4,1.3,7,01,03,az
9,0.8,7,02,03,az
0,0.0,7,03,03,az
7,1.5,7,02,04,az
11,1.8,7,02,04,az
0,0.0,7,03,04,az
10,1.2,7,01,05,az
5,2.2,7,01,05,az
2,0.6,7,02,05,az
0,0.0,7,03,05,az
0,0.0,7,01,06,az
0,0.0,7,02,06,az
0,0.0,7,04,06,az
6,1.5,7,01,07,az
0,0.0,7,02,07,az
0,0.0,7,03,07,az
4,0.3,7,01,08,az
15,1.6,7,01,08,az
14,4.6,7,03,08,az
0,0.0,7,03,08,az
3,1.0,7,01,09,az
1,0.3,7,02,09,az
0,0.0,7,03,09,az
30,7.0,7,01,10,az
26,7.0,7,02,10,az
6,1.8,7,03,10,az
2,0.4,7,01,12,az
4,1.0,7,01,12,az
0,0.0,7,02,12,az
0,0.0,7,03,12,az
5,0.5,7,01,13,az
2,1.3,7,02,13,az
0,0.0,7,04,13,az
0,0.0,7,01,14,az
0,0.0,7,03,14,az
0,0.0,7,03,14,az
0,0.0,7,01,15,az
0,0.0,7,02,15,az
0,0.0,7,03,15,az
11,2.6,7,01,16,az
0,0.0,7,04,16,az
,0.2,9,01,00,az
,0.5,9,02,00,az
,0.2,9,03,00,az
,0.0,9,04,00,az
,0.0,9,05,00,az
,0.0,9,06,00,az
,5.9,9,01,01,az
,9.3,9,02,01,az
,12.0,9,03,01,az
,7.7,9,04,01,az
,0.0,9,05,01,az
,0.0,9,06,01,az
16,3.2,9,01,02,az
27,4.8,9,02,02,az
15,4.7,9,03,02,az
1,0.0,9,04,02,az
0,0.0,9,05,02,az
0,0.0,9,06,02,az
19,3.1,9,01,03,az
19,3.5,9,02,03,az
48,9.0,9,03,03,az
30,9.4,9,04,03,az
1,0.0,9,05,03,az
1,0.0,9,06,03,az
9,2.1,9,01,04,az
26,5.8,9,02,04,az
38,9.3,9,03,04,az
2,1.1,9,04,04,az
0,0.0,9,05,04,az
0,0.0,9,06,04,az
24,6.8,9,01,05,az
47,12.6,9,02,05,az
58,19.0,9,03,05,az
45,18.5,9,04,05,az
,7.2,9,05,05,az
0,0.0,9,06,05,az
0,0.0,9,01,06,az
,1.1,9,02,06,az
,0.0,9,03,06,az
,1.5,9,04,06,az
0,0.0,9,05,06,az
,0.0,9,06,06,az
8,1.5,9,01,07,az
32,6.7,9,02,07,az
32,9.1,9,03,07,az
10,4.3,9,04,07,az
1,0.0,9,05,07,az
1,0.0,9,06,07,az
23,5.5,9,01,08,az
46,11.9,9,02,08,az
51,17.0,9,03,08,az
24,9.6,9,04,08,az
1,0.0,9,05,08,az
,0.0,9,06,08,az
31,6.8,9,01,09,az
26,7.9,9,02,09,az
25,8.7,9,03,09,az
,4.5,9,04,09,az
,0.0,9,05,09,az
0,0.0,9,06,09,az
23,5.0,9,01,10,az
59,14.8,9,02,10,az
63,17.9,9,03,10,az
44,18.2,9,04,10,az
7,3.3,9,05,10,az
0,0.0,9,06,10,az
35,5.3,9,01,11,az
23,5.8,9,02,11,az
29,7.6,9,03,11,az
0,0.0,9,04,11,az
0,0.0,9,05,11,az
0,0.0,9,06,11,az
25,6.7,9,01,12,az
33,8.6,9,02,12,az
35,10.3,9,03,12,az
1,0.2,9,04,12,az
0,0.0,9,05,12,az
0,0.0,9,06,12,az
29,4.9,9,01,13,az
25,7.3,9,02,13,az
28,8.8,9,03,13,az
0,0.0,9,04,13,az
0,0.0,9,05,13,az
0,0.0,9,06,13,az
17,3.5,9,01,14,az
12,3.7,9,02,14,az
1,0.2,9,03,14,az
0,0.0,9,04,14,az
0,0.0,9,05,14,az
0,0.0,9,06,14,az
7,1.7,9,01,15,az
27,6.7,9,02,15,az
15,5.7,9,03,15,az
0,0.0,9,04,15,az
0,0.0,9,05,15,az
0,0.0,9,06,15,az
14,3.2,9,01,16,az
19,5.2,9,02,16,az
3,1.3,9,03,16,az
0,0.0,9,04,16,az
0,0.0,9,05,16,az
0,0.0,9,06,16,az
6,0.8,7,01,00,az
0,0.0,7,01,00,az
0,0.0,7,02,00,az
0,0.0,7,04,00,az
0,0.0,7,01,01,az
12,3.1,7,01,01,az
18,3.6,7,02,01,az
0,0.0,7,03,01,az
11,3.0,7,01,02,az
4,1.0,7,01,02,az
0,0.0,7,02,02,az
0,0.0,7,03,02,az
0,0.0,7,01,03,az
16,2.7,7,02,03,az
0,0.0,7,03,03,az
2,0.6,7,01,04,az
6,1.2,7,01,04,az
15,3.3,7,02,04,az
0,0.0,7,03,04,az
22,5.4,7,01,05,az
20,7.0,7,02,05,az
1,0.4,7,04,05,az
0,0.0,7,01,06,az
0,0.0,7,02,06,az
0,0.0,7,03,06,az
15,3.2,7,01,07,az
15,4.7,7,02,07,az
0,0.0,7,03,07,az
28,7.1,7,01,08,az
33,10.4,7,02,08,az
3,1.0,7,03,08,az
10,3.1,7,01,09,az
15,4.6,7,02,09,az
0,0.0,7,03,09,az
40,10.1,7,01,10,az
40,12.1,7,02,10,az
21,9.4,7,03,10,az
5,1.7,7,01,12,az
2,0.6,7,02,12,az
0,0.0,7,03,12,az
13,3.7,7,01,13,az
16,5.7,7,02,13,az
0,0.0,7,03,13,az
1,0.2,7,01,14,az
0,0.0,7,02,14,az
0,0.0,7,03,14,az
0,0.1,7,01,15,az
1,0.1,7,02,15,az
0,0.0,7,03,15,az
16,4.2,7,01,16,az
0,0.0,7,02,16,az
0,0.0,7,03,16,az
,0.0,7,01,00,az
5,0.0,7,02,00,az
,0.0,7,03,00,az
,0.0,7,04,00,az
,0.0,7,05,00,az
,0.0,7,06,00,az
,1.3,7,01,01,az
,3.7,7,02,01,az
11,5.6,7,03,01,az
2,0.3,7,04,01,az
8,0.0,7,05,01,az
6,0.0,7,06,01,az
,2.3,7,01,02,az
10,3.1,7,02,02,az
2,0.6,7,03,02,az
0,0.0,7,04,02,az
0,0.0,7,05,02,az
0,0.0,7,06,02,az
,2.8,7,01,03,az
,2.7,7,02,03,az
26,4.3,7,03,03,az
1,0.6,7,04,03,az
1,0.0,7,05,03,az
,0.0,7,06,03,az
2,0.9,7,01,04,az
13,3.0,7,02,04,az
21,5.9,7,03,04,az
1,0.0,7,04,04,az
2,0.0,7,05,04,az
0,0.0,7,06,04,az
8,3.3,7,01,05,az
28,8.3,7,02,05,az
29,11.5,7,03,05,az
20,9.1,7,04,05,az
1,0.0,7,05,05,az
1,0.0,7,06,05,az
0,0.0,7,01,06,az
1,0.5,7,02,06,az
0,0.0,7,03,06,az
3,1.2,7,04,06,az
,0.0,7,05,06,az
,0.0,7,06,06,az
9,1.6,7,01,07,az
27,5.3,7,02,07,az
24,7.9,7,03,07,az
0,0.0,7,04,07,az
2,0.0,7,05,07,az
,0.0,7,06,07,az
9,1.7,7,01,08,az
29,8.1,7,02,08,az
37,11.8,7,03,08,az
9,3.9,7,04,08,az
,0.0,7,05,08,az
,0.0,7,06,08,az
20,6.2,7,01,09,az
12,5.4,7,02,09,az
21,8.4,7,03,09,az
,0.0,7,04,09,az
0,0.0,7,05,09,az
,0.0,7,06,09,az
18,4.9,7,01,10,az
42,12.7,7,02,10,az
51,16.3,7,03,10,az
31,13.7,7,04,10,az
0,0.0,7,05,10,az
0,0.0,7,06,10,az
36,7.0,7,01,11,az
21,6.9,7,02,11,az
35,10.1,7,03,11,az
8,3.4,7,04,11,az
0,0.0,7,05,11,az
0,0.0,7,06,11,az
12,3.1,7,01,12,az
14,3.9,7,02,12,az
19,5.4,7,03,12,az
0,0.0,7,04,12,az
0,0.0,7,05,12,az
0,0.0,7,06,12,az
23,4.9,7,01,13,az
18,5.7,7,02,13,az
28,7.6,7,03,13,az
3,1.1,7,04,13,az
0,0.0,7,05,13,az
0,0.0,7,06,13,az
14,3.5,7,01,14,az
11,3.4,7,02,14,az
2,0.6,7,03,14,az
0,0.0,7,04,14,az
0,0.0,7,05,14,az
0,0.0,7,06,14,az
18,1.9,7,01,15,az
4,1.9,7,02,15,az
6,2.5,7,03,15,az
0,0.0,7,04,15,az
0,0.0,7,05,15,az
0,0.0,7,06,15,az
8,2.3,7,01,16,az
22,6.3,7,02,16,az
11,4.1,7,03,16,az
0,0.0,7,04,16,az
0,0.0,7,05,16,az
0,0.0,7,06,16,az
,0.1,7,01,00,az
,0.0,7,02,00,az
,0.0,7,03,00,az
,0.1,7,04,00,az
,0.0,7,05,00,az
,0.0,7,06,00,az
,1.7,7,01,01,az
,4.4,7,02,01,az
,5.5,7,03,01,az
,0.0,7,04,01,az
,0.0,7,05,01,az
,0.0,7,06,01,az
,1.9,7,01,02,az
,2.3,7,02,02,az
,0.0,7,03,02,az
,0.0,7,04,02,az
,0.0,7,05,02,az
,0.0,7,06,02,az
,2.2,7,01,03,az
,0.0,7,02,03,az
,4.0,7,03,03,az
,0.0,7,04,03,az
,0.0,7,05,03,az
0,0.0,7,06,03,az
5,1.2,7,01,04,az
12,3.5,7,02,04,az
9,3.3,7,03,04,az
1,0.0,7,04,04,az
1,0.0,7,05,04,az
1,0.0,7,06,04,az
0,1.2,7,01,05,az
9,4.9,7,02,05,az
9,6.6,7,03,05,az
0,0.0,7,04,05,az
0,0.0,7,05,05,az
1,0.0,7,06,05,az
0,0.0,7,01,06,az
0,0.0,7,02,06,az
0,0.0,7,03,06,az
0,0.0,7,04,06,az
,0.0,7,05,06,az
,0.0,7,06,06,az
8,1.4,7,01,07,az
22,4.7,7,02,07,az
10,4.0,7,03,07,az
0,0.0,7,04,07,az
0,0.0,7,05,07,az
0,0.0,7,06,07,az
9,1.5,7,01,08,az
25,6.9,7,02,08,az
24,9.8,7,03,08,az
1,0.0,7,04,08,az
1,0.0,7,05,08,az
,0.0,7,06,08,az
29,8.7,7,01,09,az
16,6.6,7,02,09,az
11,6.0,7,03,09,az
0,0.0,7,04,09,az
0,0.0,7,05,09,az
0,0.0,7,06,09,az
18,4.2,7,01,10,az
51,15.0,7,02,10,az
45,17.7,7,03,10,az
18,9.4,7,04,10,az
2,0.0,7,05,10,az
0,0.0,7,06,10,az
22,3.8,7,01,11,az
11,3.3,7,02,11,az
13,4.0,7,03,11,az
0,0.0,7,04,11,az
0,0.0,7,05,11,az
0,0.0,7,06,11,az
16,4.5,7,01,12,az
11,4.2,7,02,12,az
2,1.1,7,03,12,az
0,0.0,7,04,12,az
0,0.0,7,05,12,az
0,0.0,7,06,12,az
20,3.9,7,01,13,az
10,3.6,7,02,13,az
13,4.3,7,03,13,az
0,0.0,7,04,13,az
0,0.0,7,05,13,az
0,0.0,7,06,13,az
6,1.3,7,01,14,az
0,0.0,7,02,14,az
1,0.2,7,03,14,az
0,0.0,7,04,14,az
0,0.0,7,05,14,az
0,0.0,7,06,14,az
14,1.5,7,01,15,az
2,0.3,7,02,15,az
3,0.9,7,03,15,az
0,0.0,7,04,15,az
0,0.0,7,05,15,az
0,0.0,7,06,15,az
10,2.5,7,01,16,az
22,6.2,7,02,16,az
0,0.0,7,03,16,az
0,0.0,7,04,16,az
2,0.4,7,05,16,az
0,0.0,7,06,16,az
5,0.4,6,01,00,az
0,0.0,6,02,00,az
0,0.0,6,03,00,az
0,0.0,6,03,00,az
1,0.2,6,01,01,az
13,2.7,6,01,01,az
10,3.4,6,02,01,az
0,0.0,6,03,01,az
4,1.3,6,02,02,az
0,0.0,6,02,02,az
0,0.0,6,03,02,az
8,2.6,6,01,03,az
0,0.0,6,01,03,az
8,0.8,6,02,03,az
0,0.0,6,03,03,az
6,1.3,6,01,04,az
2,0.8,6,02,04,az
0,0.0,6,03,04,az
7,3.3,6,01,05,az
8,4.4,6,02,05,az
0,0.0,6,04,05,az
0,0.0,6,01,06,az
0,0.0,6,02,06,az
0,0.0,6,03,06,az
16,3.8,6,01,07,az
10,3.6,6,02,07,az
0,0.0,6,03,07,az
17,5.1,6,02,08,az
23,8.9,6,02,08,az
0,0.0,6,03,08,az
16,5.1,6,01,09,az
14,6.3,6,02,09,az
0,0.0,6,03,09,az
38,9.8,6,01,10,az
34,10.5,6,02,10,az
4,1.9,6,03,10,az
9,2.7,6,01,12,az
4,0.7,6,02,12,az
0,0.0,6,03,12,az
12,2.8,6,01,13,az
11,3.6,6,02,13,az
0,0.0,6,03,13,az
5,1.8,6,01,14,az
0,0.0,6,02,14,az
0,0.0,6,03,14,az
0,0.0,6,01,15,az
0,0.0,6,02,15,az
0,0.0,6,03,15,az
13,3.5,6,01,16,az
0,0.0,6,02,16,az
0,0.0,6,03,16,az
,0.0,9,01,00,az
,0.0,9,02,00,az
,1.1,9,03,00,az
,0.1,9,04,00,az
,0.0,9,05,00,az
,0.0,9,06,00,az
,4.1,9,01,01,az
,6.2,9,02,01,az
,8.8,9,03,01,az
,5.1,9,04,01,az
,0.0,9,05,01,az
,0.0,9,06,01,az
,3.5,9,01,02,az
,4.4,9,02,02,az
,3.9,9,03,02,az
,0.0,9,04,02,az
,0.0,9,05,02,az
,0.0,9,06,02,az
17,3.8,9,01,03,az
14,4.5,9,02,03,az
41,7.0,9,03,03,az
18,7.4,9,04,03,az
0,0.0,9,05,03,az
0,0.0,9,06,03,az
4,1.3,9,01,04,az
22,4.3,9,02,04,az
25,6.5,9,03,04,az
1,0.6,9,04,04,az
1,0.0,9,05,04,az
1,0.0,9,06,04,az
13,4.0,9,01,05,az
34,9.0,9,02,05,az
48,14.6,9,03,05,az
35,14.8,9,04,05,az
0,0.0,9,05,05,az
0,0.0,9,06,05,az
0,0.0,9,01,06,az
3,1.0,9,02,06,az
0,0.0,9,03,06,az
3,1.7,9,04,06,az
,0.0,9,05,06,az
0,0.0,9,06,06,az
7,1.8,9,01,07,az
,5.1,9,02,07,az
22,6.8,9,03,07,az
1,0.2,9,04,07,az
1,0.0,9,05,07,az
,0.0,9,06,07,az
19,5.0,9,01,08,az
45,12.6,9,02,08,az
46,16.1,9,03,08,az
18,7.9,9,04,08,az
0,0.0,9,05,08,az
0,0.0,9,06,08,az
37,9.9,9,01,09,az
33,11.6,9,02,09,az
29,12.2,9,03,09,az
11,6.4,9,04,09,az
0,0.0,9,05,09,az
0,0.0,9,06,09,az
21,4.8,9,01,10,az
58,14.0,9,02,10,az
52,16.2,9,03,10,az
38,16.2,9,04,10,az
1,0.0,9,05,10,az
0,0.0,9,06,10,az
32,5.4,9,01,11,az
22,5.8,9,02,11,az
25,7.3,9,03,11,az
0,0.1,9,04,11,az
0,0.0,9,05,11,az
0,0.0,9,06,11,az
18,4.9,9,01,12,az
24,6.6,9,02,12,az
23,7.1,9,03,12,az
0,0.0,9,04,12,az
0,0.0,9,05,12,az
0,0.0,9,06,12,az
20,3.7,9,01,13,az
22,6.4,9,02,13,az
26,7.2,9,03,13,az
0,0.0,9,04,13,az
0,0.0,9,05,13,az
0,0.0,9,06,13,az
10,2.8,9,01,14,az
9,2.8,9,02,14,az
0,0.0,9,03,14,az
0,0.0,9,04,14,az
0,0.0,9,05,14,az
0,0.0,9,06,14,az
9,1.2,9,01,15,az
20,5.2,9,02,15,az
12,4.8,9,03,15,az
0,0.0,9,04,15,az
0,0.0,9,05,15,az
0,0.0,9,06,15,az
12,3.0,9,01,16,az
20,5.6,9,02,16,az
7,3.3,9,03,16,az
0,0.0,9,04,16,az
2,0.3,9,05,16,az
0,0.0,9,06,16,az
,0.1,7,01,00,az
,0.0,7,02,00,az
,0.3,7,03,00,az
,0.5,7,04,00,az
,0.0,7,05,00,az
,0.0,7,06,00,az
,0.0,7,01,01,az
,2.7,7,02,01,az
,3.7,7,03,01,az
,0.0,7,04,01,az
,0.0,7,05,01,az
,0.0,7,06,01,az
,2.9,7,01,02,az
,2.1,7,02,02,az
,0.0,7,03,02,az
,0.0,7,04,02,az
,0.0,7,05,02,az
,0.0,7,06,02,az
12,1.7,7,01,03,az
5,0.0,7,02,03,az
23,3.1,7,03,03,az
5,0.1,7,04,03,az
5,0.0,7,05,03,az
0,0.0,7,06,03,az
2,0.6,7,01,04,az
12,3.0,7,02,04,az
24,6.9,7,03,04,az
1,1.9,7,04,04,az
1,0.0,7,05,04,az
,0.0,7,06,04,az
11,3.9,7,01,05,az
32,9.5,7,02,05,az
29,11.3,7,03,05,az
18,8.8,7,04,05,az
0,0.0,7,05,05,az
0,0.0,7,06,05,az
0,0.0,7,01,06,az
0,0.0,7,02,06,az
0,0.0,7,03,06,az
3,1.6,7,04,06,az
0,0.0,7,05,06,az
0,0.0,7,06,06,az
6,0.9,7,01,07,az
23,4.0,7,02,07,az
14,4.2,7,03,07,az
1,0.0,7,04,07,az
0,0.0,7,05,07,az
,0.0,7,06,07,az
9,1.2,7,01,08,az
34,8.5,7,02,08,az
38,13.0,7,03,08,az
8,2.8,7,04,08,az
1,0.0,7,05,08,az
0,0.0,7,06,08,az
28,7.9,7,01,09,az
18,6.9,7,02,09,az
18,7.6,7,03,09,az
1,0.0,7,04,09,az
0,0.0,7,05,09,az
0,0.0,7,06,09,az
24,6.3,7,01,10,az
51,15.1,7,02,10,az
53,18.7,7,03,10,az
36,16.6,7,04,10,az
0,0.0,7,05,10,az
,0.0,7,06,10,az
25,4.0,7,01,11,az
12,3.5,7,02,11,az
23,5.4,7,03,11,az
0,0.0,7,04,11,az
0,0.0,7,05,11,az
0,0.0,7,06,11,az
8,2.5,7,01,12,az
7,3.1,7,02,12,az
4,1.3,7,03,12,az
0,0.0,7,04,12,az
0,0.0,7,05,12,az
0,0.0,7,06,12,az
22,4.1,7,01,13,az
17,4.9,7,02,13,az
16,5.0,7,03,13,az
0,0.0,7,04,13,az
0,0.0,7,05,13,az
0,0.0,7,06,13,az
8,2.9,7,01,14,az
3,0.9,7,02,14,az
1,0.2,7,03,14,az
0,0.0,7,04,14,az
0,0.0,7,05,14,az
0,0.0,7,06,14,az
14,1.4,7,01,15,az
1,0.3,7,02,15,az
5,2.0,7,03,15,az
0,0.0,7,04,15,az
0,0.0,7,05,15,az
0,0.0,7,06,15,az
11,2.3,7,01,16,az
20,6.2,7,02,16,az
0,0.0,7,03,16,az
0,0.0,7,04,16,az
1,0.3,7,05,16,az
0,0.0,7,06,16,az
8,1.0,8,01,00,az
2,0.6,8,02,00,az
12,2.5,8,03,00,az
18,6.1,8,03,00,az
16,3.5,8,01,01,az
34,8.4,8,01,01,az
43,12.2,8,02,01,az
29,10.6,8,03,01,az
16,3.4,8,01,02,az
12,3.6,8,02,02,az
4,1.1,8,03,02,az
13,2.9,8,01,03,az
12,3.7,8,01,03,az
32,8.7,8,03,03,az
26,9.7,8,03,03,az
20,4.9,8,01,04,az
26,7.9,8,02,04,az
13,5.0,8,03,04,az
52,14.3,8,01,05,az
57,21.2,8,03,05,az
52,22.3,8,04,05,az
2,0.7,8,01,06,az
0,0.0,8,02,06,az
15,4.6,8,03,06,az
23,6.0,8,01,07,az
30,8.8,8,02,07,az
10,2.9,8,03,07,az
48,9.2,8,02,08,az
64,18.6,8,02,08,az
39,16.4,8,04,08,az
32,12.8,8,01,09,az
40,15.5,8,02,09,az
23,11.0,8,03,09,az
68,19.4,8,01,10,az
73,24.2,8,02,10,az
62,27.0,8,03,10,az
19,5.4,8,01,12,az
27,7.0,8,02,12,az
15,6.1,8,03,12,az
26,8.6,8,01,13,az
31,9.8,8,02,13,az
11,4.9,8,03,13,az
0,0.0,8,01,14,az
7,1.8,8,02,14,az
3,1.1,8,03,14,az
14,4.0,8,01,15,az
17,4.5,8,02,15,az
0,0.0,8,03,15,az
30,9.3,8,01,16,az
22,7.0,8,02,16,az
35,10.1,8,01,09,az
28,10.7,8,02,09,az
38,15.0,8,03,09,az
23,11.8,8,04,09,az
,0.0,8,05,09,az
,0.0,8,06,09,az
27,6.7,8,01,10,az
62,17.7,8,02,10,az
67,21.8,8,03,10,az
180,24.3,8,04,10,az
179,12.5,8,05,10,az
,0.0,8,06,10,az
29,6.4,8,01,11,az
20,5.8,8,02,11,az
39,10.2,8,03,11,az
23,9.0,8,04,11,az
0,0.0,8,05,11,az
0,0.0,8,06,11,az
16,4.0,8,01,12,az
17,4.3,8,02,12,az
27,6.2,8,03,12,az
16,4.9,8,04,12,az
0,0.0,8,05,12,az
0,0.0,8,06,12,az
20,4.6,8,01,13,az
19,6.8,8,02,13,az
25,7.7,8,03,13,az
6,2.7,8,04,13,az
0,0.0,8,05,13,az
0,0.0,8,06,13,az
14,3.8,8,01,14,az
12,3.4,8,02,14,az
7,3.0,8,03,14,az
0,0.0,8,04,14,az
0,0.0,8,05,14,az
0,0.0,8,06,14,az
13,1.5,8,01,15,az
11,3.2,8,02,15,az
18,5.0,8,03,15,az
0,0.0,8,04,15,az
